2026-02-27 06:29:33,169 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-02-27 06:29:39,571 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-02-27 06:29:39,573 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites params=None
2026-02-27 06:29:39,848 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites -> 200
2026-02-27 06:29:39,848 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests params=None
2026-02-27 06:29:40,245 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests -> 200
2026-02-27 06:29:40,246 | AttachmentApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/attachments params={'test_id': '02f46bf7'}
2026-02-27 06:29:40,401 | AttachmentApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/attachments -> 200
2026-02-27 06:29:40,402 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/02f46bf7 params=None
2026-02-27 06:29:40,764 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/02f46bf7 -> 200
2026-02-27 06:29:40,765 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/40e79f5a params=None
2026-02-27 06:29:41,082 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/40e79f5a -> 200
