2026-03-11 08:59:04,629 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-03-11 08:59:06,632 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-03-11 08:59:06,635 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites params=None
2026-03-11 08:59:07,341 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites -> 200
2026-03-11 08:59:07,341 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests params=None
2026-03-11 08:59:07,861 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests -> 200
2026-03-11 08:59:07,862 | PlanApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/plans/count params=None
2026-03-11 08:59:08,043 | PlanApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/plans/count -> 200
2026-03-11 08:59:08,044 | PlanApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/plans/validate params=None
2026-03-11 08:59:08,221 | PlanApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/plans/validate -> 200
2026-03-11 08:59:08,222 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/28f31737 params=None
2026-03-11 08:59:08,723 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/28f31737 -> 200
2026-03-11 08:59:08,724 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/25593165 params=None
2026-03-11 08:59:09,168 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/25593165 -> 200
