2026-04-03 09:08:46,338 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-04-03 09:08:53,276 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-04-03 09:08:53,280 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites params=None
2026-04-03 09:08:53,808 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites -> 200
2026-04-03 09:08:53,808 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests params=None
2026-04-03 09:08:54,408 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests -> 200
2026-04-03 09:08:54,409 | CommentApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/comments params={'test_id': '445e82b9'}
2026-04-03 09:08:54,607 | CommentApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/comments -> 200
2026-04-03 09:08:54,607 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/445e82b9 params=None
2026-04-03 09:08:55,016 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/445e82b9 -> 200
2026-04-03 09:08:55,016 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/05696acb params=None
2026-04-03 09:08:55,369 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/05696acb -> 200
