2026-03-19 09:00:19,381 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-03-19 09:00:27,915 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-03-19 09:00:27,919 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites params=None
2026-03-19 09:00:28,407 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites -> 200
2026-03-19 09:00:28,407 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests params=None
2026-03-19 09:00:28,854 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests -> 200
2026-03-19 09:00:28,856 | CaseClient | DEBUG | PUT https://app.testomat.io/api/a-farewell-to-arms/tests/a04819b6
2026-03-19 09:00:29,296 | CaseClient | DEBUG | PUT https://app.testomat.io/api/a-farewell-to-arms/tests/a04819b6 -> 200
2026-03-19 09:00:29,297 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/a04819b6 params=None
2026-03-19 09:00:29,838 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/a04819b6 -> 200
2026-03-19 09:00:29,838 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/e0e0f90e params=None
2026-03-19 09:00:30,283 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/e0e0f90e -> 200
