2026-03-31 09:16:10,000 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-03-31 09:16:11,934 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-03-31 09:16:11,938 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites params=None
2026-03-31 09:16:13,459 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites -> 200
2026-03-31 09:16:13,460 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests params=None
2026-03-31 09:16:20,407 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests -> 200
2026-03-31 09:16:20,408 | PlanApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/plans/count params=None
2026-03-31 09:16:20,621 | PlanApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/plans/count -> 200
2026-03-31 09:16:20,621 | PlanApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/plans/validate params=None
2026-03-31 09:16:20,788 | PlanApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/plans/validate -> 200
2026-03-31 09:16:20,789 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/971d6223 params=None
2026-03-31 09:16:21,717 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/971d6223 -> 200
2026-03-31 09:16:21,717 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/c2a4a811 params=None
2026-03-31 09:16:22,474 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/c2a4a811 -> 200
