2026-03-30 09:46:18,742 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-03-30 09:46:21,234 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-03-30 09:46:21,238 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups params=None
2026-03-30 09:46:21,405 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups -> 200
2026-03-30 09:46:21,406 | RunApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/runs params=None
2026-03-30 09:46:21,909 | RunApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/runs -> 200
2026-03-30 09:46:21,910 | RunApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/runs/e1b1bd1c params=None
2026-03-30 09:46:22,259 | RunApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/runs/e1b1bd1c -> 200
2026-03-30 09:46:22,260 | RunApi | DEBUG | PUT https://app.testomat.io/api/a-farewell-to-arms/runs/e1b1bd1c
2026-03-30 09:46:22,536 | RunApi | DEBUG | PUT https://app.testomat.io/api/a-farewell-to-arms/runs/e1b1bd1c -> 200
2026-03-30 09:46:22,536 | RunApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/runs/e1b1bd1c params=None
2026-03-30 09:46:22,822 | RunApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/runs/e1b1bd1c -> 200
2026-03-30 09:46:22,822 | RunGroupApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/rungroups/bab5e88e params=None
2026-03-30 09:46:22,983 | RunGroupApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/rungroups/bab5e88e -> 204
