2026-06-25 10:52:54,183 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-06-25 10:52:57,797 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-06-25 10:52:57,805 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups params=None
2026-06-25 10:52:58,008 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups -> 200
2026-06-25 10:52:58,009 | RunGroupApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/rungroups/ca9efe43 params=None
2026-06-25 10:52:58,179 | RunGroupApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/rungroups/ca9efe43 -> 200
2026-06-25 10:52:58,179 | RunGroupApi | DEBUG | PUT https://app.testomat.io/api/a-farewell-to-arms/rungroups/ca9efe43
2026-06-25 10:52:58,361 | RunGroupApi | DEBUG | PUT https://app.testomat.io/api/a-farewell-to-arms/rungroups/ca9efe43 -> 200
2026-06-25 10:52:58,362 | RunGroupApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/rungroups/ca9efe43 params=None
2026-06-25 10:52:58,567 | RunGroupApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/rungroups/ca9efe43 -> 204
