2026-03-05 08:59:53,423 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-03-05 08:59:58,373 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-03-05 08:59:58,376 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites params=None
2026-03-05 08:59:58,842 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites -> 200
2026-03-05 08:59:58,842 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests params=None
2026-03-05 08:59:59,401 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests -> 200
2026-03-05 08:59:59,402 | PlanApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/plans/count params=None
2026-03-05 08:59:59,604 | PlanApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/plans/count -> 200
2026-03-05 08:59:59,604 | PlanApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/plans/validate params=None
2026-03-05 08:59:59,794 | PlanApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/plans/validate -> 200
2026-03-05 08:59:59,795 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/718d4cfd params=None
2026-03-05 09:00:05,347 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/718d4cfd -> 200
2026-03-05 09:00:05,348 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/3ac77cb6 params=None
2026-03-05 09:00:05,718 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/3ac77cb6 -> 200
