2026-08-04 10:48:40,520 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-08-04 10:48:45,785 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-08-04 10:48:45,791 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups params=None
2026-08-04 10:48:45,985 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups -> 200
2026-08-04 10:48:45,987 | RunApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/runs params=None
2026-08-04 10:48:47,676 | RunApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/runs -> 200
2026-08-04 10:48:47,677 | RunApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/runs/a939f38e params=None
2026-08-04 10:48:47,885 | RunApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/runs/a939f38e -> 200
2026-08-04 10:48:47,886 | RunApi | DEBUG | PUT https://app.testomat.io/api/a-farewell-to-arms/runs/a939f38e
2026-08-04 10:48:48,185 | RunApi | DEBUG | PUT https://app.testomat.io/api/a-farewell-to-arms/runs/a939f38e -> 200
2026-08-04 10:48:48,186 | RunApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/runs/a939f38e params=None
2026-08-04 10:48:48,806 | RunApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/runs/a939f38e -> 200
2026-08-04 10:48:48,808 | RunGroupApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/rungroups/e81aea65 params=None
2026-08-04 10:48:49,036 | RunGroupApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/rungroups/e81aea65 -> 204
