2026-08-04 10:48:17,916 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-08-04 10:48:20,982 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-08-04 10:48:20,990 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites params=None
2026-08-04 10:48:21,386 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites -> 200
2026-08-04 10:48:21,386 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests params=None
2026-08-04 10:48:21,677 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests -> 200
2026-08-04 10:48:21,678 | CommentApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/comments params={'test_id': '28c4093a'}
2026-08-04 10:48:21,838 | CommentApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/comments -> 200
2026-08-04 10:48:21,839 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/28c4093a params=None
2026-08-04 10:48:22,480 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/28c4093a -> 200
2026-08-04 10:48:22,481 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/c35b54a7 params=None
2026-08-04 10:48:22,898 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/c35b54a7 -> 200
