2026-07-02 10:51:44,605 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-07-02 10:51:48,850 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-07-02 10:51:48,859 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites params=None
2026-07-02 10:51:49,355 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites -> 200
2026-07-02 10:51:49,355 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests params=None
2026-07-02 10:51:54,239 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests -> 200
2026-07-02 10:51:54,240 | PlanApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/plans/count params=None
2026-07-02 10:51:54,433 | PlanApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/plans/count -> 200
2026-07-02 10:51:54,433 | PlanApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/plans/validate params=None
2026-07-02 10:51:54,631 | PlanApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/plans/validate -> 200
2026-07-02 10:51:54,632 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/be3f37b7 params=None
2026-07-02 10:51:55,164 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/be3f37b7 -> 200
2026-07-02 10:51:55,165 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/01031a49 params=None
2026-07-02 10:51:55,632 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/01031a49 -> 200
