2026-07-16 10:21:52,226 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-07-16 10:22:04,580 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-07-16 10:22:04,590 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites params=None
2026-07-16 10:22:05,124 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites -> 200
2026-07-16 10:22:05,124 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests params=None
2026-07-16 10:22:05,505 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests -> 200
2026-07-16 10:22:05,506 | CaseClient | DEBUG | PUT https://app.testomat.io/api/a-farewell-to-arms/tests/9c81d4c2
2026-07-16 10:22:05,762 | CaseClient | DEBUG | PUT https://app.testomat.io/api/a-farewell-to-arms/tests/9c81d4c2 -> 200
2026-07-16 10:22:05,763 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/9c81d4c2 params=None
2026-07-16 10:22:06,028 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/9c81d4c2 -> 200
2026-07-16 10:22:06,029 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/a677a258 params=None
2026-07-16 10:22:06,508 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/a677a258 -> 200
