2026-04-30 10:18:41,139 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-04-30 10:19:01,305 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-04-30 10:19:01,311 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites params=None
2026-04-30 10:19:01,736 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites -> 200
2026-04-30 10:19:01,736 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests params=None
2026-04-30 10:19:02,326 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests -> 200
2026-04-30 10:19:02,327 | AttachmentApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/attachments params={'test_id': '799e548d'}
2026-04-30 10:19:02,544 | AttachmentApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/attachments -> 200
2026-04-30 10:19:02,545 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/799e548d params=None
2026-04-30 10:19:03,075 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/799e548d -> 200
2026-04-30 10:19:03,076 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/e70f7723 params=None
2026-04-30 10:19:03,491 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/e70f7723 -> 200
