2026-05-05 10:13:11,028 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-05-05 10:13:14,325 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-05-05 10:13:14,331 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites params=None
2026-05-05 10:13:14,703 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites -> 200
2026-05-05 10:13:14,704 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests params=None
2026-05-05 10:13:15,135 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests -> 200
2026-05-05 10:13:15,136 | CaseClient | DEBUG | PUT https://app.testomat.io/api/a-farewell-to-arms/tests/df738cce
2026-05-05 10:13:15,541 | CaseClient | DEBUG | PUT https://app.testomat.io/api/a-farewell-to-arms/tests/df738cce -> 200
2026-05-05 10:13:15,542 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/df738cce params=None
2026-05-05 10:13:15,995 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/df738cce -> 200
2026-05-05 10:13:15,995 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/f8713a0c params=None
2026-05-05 10:13:16,314 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/f8713a0c -> 200
