2026-03-30 09:45:20,324 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-03-30 09:45:22,431 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-03-30 09:45:22,435 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites params=None
2026-03-30 09:45:22,926 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites -> 200
2026-03-30 09:45:22,926 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests params=None
2026-03-30 09:45:23,438 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests -> 200
2026-03-30 09:45:23,438 | CaseClient | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/tests/79c72945 params=None
2026-03-30 09:45:23,622 | CaseClient | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/tests/79c72945 -> 200
2026-03-30 09:45:23,622 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/79c72945 params=None
2026-03-30 09:45:24,064 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/79c72945 -> 200
2026-03-30 09:45:24,064 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/16667256 params=None
2026-03-30 09:45:24,328 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/16667256 -> 200
