2026-04-23 09:54:44,178 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-04-23 09:54:50,667 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-04-23 09:54:50,672 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites params=None
2026-04-23 09:54:51,464 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites -> 200
2026-04-23 09:54:51,464 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests params=None
2026-04-23 09:54:52,334 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests -> 200
2026-04-23 09:54:52,336 | AttachmentApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/attachments params={'test_id': 'de9ce287'}
2026-04-23 09:54:52,551 | AttachmentApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/attachments -> 200
2026-04-23 09:54:52,552 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/de9ce287 params=None
2026-04-23 09:54:53,926 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/de9ce287 -> 200
2026-04-23 09:54:53,927 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/f21eb18d params=None
2026-04-23 09:54:55,596 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/f21eb18d -> 200
