2026-05-15 10:36:55,155 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-05-15 10:36:58,567 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-05-15 10:36:58,573 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites params=None
2026-05-15 10:36:59,478 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites -> 200
2026-05-15 10:36:59,479 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests params=None
2026-05-15 10:37:00,115 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests -> 200
2026-05-15 10:37:00,116 | PlanApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/plans/count params=None
2026-05-15 10:37:00,345 | PlanApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/plans/count -> 200
2026-05-15 10:37:00,345 | PlanApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/plans/validate params=None
2026-05-15 10:37:00,548 | PlanApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/plans/validate -> 200
2026-05-15 10:37:00,549 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/ce0f17a2 params=None
2026-05-15 10:37:01,356 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/ce0f17a2 -> 200
2026-05-15 10:37:01,357 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/b88791c4 params=None
2026-05-15 10:37:02,016 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/b88791c4 -> 200
