2026-05-14 10:30:26,849 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-05-14 10:30:50,438 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-05-14 10:30:50,448 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites params=None
2026-05-14 10:30:54,390 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites -> 200
2026-05-14 10:30:54,391 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests params=None
2026-05-14 10:30:55,224 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests -> 200
2026-05-14 10:30:55,225 | AttachmentApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/attachments params={'test_id': '4fb6c3ed'}
2026-05-14 10:30:55,439 | AttachmentApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/attachments -> 200
2026-05-14 10:30:55,440 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/4fb6c3ed params=None
2026-05-14 10:30:56,068 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/4fb6c3ed -> 200
2026-05-14 10:30:56,069 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/a2dce3cb params=None
2026-05-14 10:30:56,554 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/a2dce3cb -> 200
