2026-06-19 12:18:39,937 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-06-19 12:18:43,671 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-06-19 12:18:43,679 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups params=None
2026-06-19 12:18:44,074 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups -> 200
2026-06-19 12:18:44,075 | RunApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/runs params=None
2026-06-19 12:18:45,635 | RunApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/runs -> 200
2026-06-19 12:18:45,636 | RunApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/runs/94d52721 params=None
2026-06-19 12:18:46,006 | RunApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/runs/94d52721 -> 200
2026-06-19 12:18:46,006 | RunApi | DEBUG | PUT https://app.testomat.io/api/a-farewell-to-arms/runs/94d52721
2026-06-19 12:18:46,333 | RunApi | DEBUG | PUT https://app.testomat.io/api/a-farewell-to-arms/runs/94d52721 -> 200
2026-06-19 12:18:46,334 | RunApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/runs/94d52721 params=None
2026-06-19 12:18:46,940 | RunApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/runs/94d52721 -> 200
2026-06-19 12:18:46,941 | RunGroupApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/rungroups/eff06664 params=None
2026-06-19 12:18:47,200 | RunGroupApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/rungroups/eff06664 -> 204
