2026-06-18 11:57:48,244 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-06-18 11:57:52,638 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-06-18 11:57:52,647 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups params=None
2026-06-18 11:57:52,860 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups -> 200
2026-06-18 11:57:52,862 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups/archive params=None
2026-06-18 11:57:53,077 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups/archive -> 200
2026-06-18 11:57:53,077 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups/unarchive params=None
2026-06-18 11:57:53,410 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups/unarchive -> 200
2026-06-18 11:57:53,410 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups/bfbb1c70/copy params=None
2026-06-18 11:57:53,595 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups/bfbb1c70/copy -> 204
2026-06-18 11:57:53,596 | RunGroupApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/rungroups/bfbb1c70 params=None
2026-06-18 11:57:53,823 | RunGroupApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/rungroups/bfbb1c70 -> 204
