2026-05-21 11:36:36,605 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-05-21 11:36:39,781 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-05-21 11:36:39,786 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups params=None
2026-05-21 11:36:40,032 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups -> 200
2026-05-21 11:36:40,033 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups/archive params=None
2026-05-21 11:36:40,265 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups/archive -> 200
2026-05-21 11:36:40,265 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups/unarchive params=None
2026-05-21 11:36:40,634 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups/unarchive -> 200
2026-05-21 11:36:40,635 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups/6025490b/copy params=None
2026-05-21 11:36:40,835 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups/6025490b/copy -> 204
2026-05-21 11:36:40,836 | RunGroupApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/rungroups/6025490b params=None
2026-05-21 11:36:41,077 | RunGroupApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/rungroups/6025490b -> 204
