2026-07-14 10:09:08,572 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-07-14 10:09:15,836 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-07-14 10:09:15,847 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites params=None
2026-07-14 10:09:16,974 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites -> 200
2026-07-14 10:09:16,974 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests params=None
2026-07-14 10:09:17,742 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests -> 200
2026-07-14 10:09:17,743 | CaseClient | DEBUG | PUT https://app.testomat.io/api/a-farewell-to-arms/tests/8feb8489
2026-07-14 10:09:18,542 | CaseClient | DEBUG | PUT https://app.testomat.io/api/a-farewell-to-arms/tests/8feb8489 -> 200
2026-07-14 10:09:18,543 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/8feb8489 params=None
2026-07-14 10:09:19,375 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/8feb8489 -> 200
2026-07-14 10:09:19,375 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/747943b9 params=None
2026-07-14 10:09:20,548 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/747943b9 -> 200
