2026-08-04 10:48:26,443 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-08-04 10:48:30,143 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-08-04 10:48:30,150 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups params=None
2026-08-04 10:48:30,348 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups -> 200
2026-08-04 10:48:30,350 | RunGroupApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/rungroups/74e307a4 params=None
2026-08-04 10:48:30,500 | RunGroupApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/rungroups/74e307a4 -> 200
2026-08-04 10:48:30,500 | RunGroupApi | DEBUG | PUT https://app.testomat.io/api/a-farewell-to-arms/rungroups/74e307a4
2026-08-04 10:48:30,703 | RunGroupApi | DEBUG | PUT https://app.testomat.io/api/a-farewell-to-arms/rungroups/74e307a4 -> 200
2026-08-04 10:48:30,704 | RunGroupApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/rungroups/74e307a4 params=None
2026-08-04 10:48:30,929 | RunGroupApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/rungroups/74e307a4 -> 204
