2026-07-20 11:12:24,373 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-07-20 11:12:28,699 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-07-20 11:12:28,710 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites params=None
2026-07-20 11:12:29,166 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites -> 200
2026-07-20 11:12:29,167 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests params=None
2026-07-20 11:12:33,254 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests -> 200
2026-07-20 11:12:33,255 | PlanApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/plans/count params=None
2026-07-20 11:12:33,419 | PlanApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/plans/count -> 200
2026-07-20 11:12:33,419 | PlanApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/plans/validate params=None
2026-07-20 11:12:33,583 | PlanApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/plans/validate -> 200
2026-07-20 11:12:33,584 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/1c05f294 params=None
2026-07-20 11:12:33,891 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/1c05f294 -> 200
2026-07-20 11:12:33,892 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/f7796b45 params=None
2026-07-20 11:12:34,397 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/f7796b45 -> 200
