2026-07-17 10:10:20,956 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-07-17 10:10:27,328 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-07-17 10:10:27,338 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites params=None
2026-07-17 10:10:28,184 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites -> 200
2026-07-17 10:10:28,185 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests params=None
2026-07-17 10:10:28,689 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests -> 200
2026-07-17 10:10:28,690 | CaseClient | DEBUG | PUT https://app.testomat.io/api/a-farewell-to-arms/tests/628b2457
2026-07-17 10:10:29,105 | CaseClient | DEBUG | PUT https://app.testomat.io/api/a-farewell-to-arms/tests/628b2457 -> 200
2026-07-17 10:10:29,106 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/628b2457 params=None
2026-07-17 10:10:29,514 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/628b2457 -> 200
2026-07-17 10:10:29,514 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/385e6943 params=None
2026-07-17 10:10:29,973 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/385e6943 -> 200
