2026-07-23 10:35:11,786 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-07-23 10:35:19,310 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-07-23 10:35:19,320 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites params=None
2026-07-23 10:35:20,525 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites -> 200
2026-07-23 10:35:20,525 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests params=None
2026-07-23 10:35:23,033 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests -> 200
2026-07-23 10:35:23,034 | PlanApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/plans/count params=None
2026-07-23 10:35:24,569 | PlanApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/plans/count -> 200
2026-07-23 10:35:24,569 | PlanApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/plans/validate params=None
2026-07-23 10:35:29,885 | PlanApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/plans/validate -> 200
2026-07-23 10:35:29,886 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/9611a6a4 params=None
2026-07-23 10:35:30,491 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/9611a6a4 -> 200
2026-07-23 10:35:30,491 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/cfa5f8c5 params=None
2026-07-23 10:35:32,772 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/cfa5f8c5 -> 200
