2026-06-02 12:14:27,090 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-06-02 12:14:30,721 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-06-02 12:14:30,729 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups params=None
2026-06-02 12:14:30,930 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups -> 200
2026-06-02 12:14:30,931 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups/archive params=None
2026-06-02 12:14:31,147 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups/archive -> 200
2026-06-02 12:14:31,147 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups/unarchive params=None
2026-06-02 12:14:31,429 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups/unarchive -> 200
2026-06-02 12:14:31,429 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups/ef43032f/copy params=None
2026-06-02 12:14:31,614 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups/ef43032f/copy -> 204
2026-06-02 12:14:31,615 | RunGroupApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/rungroups/ef43032f params=None
2026-06-02 12:14:31,843 | RunGroupApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/rungroups/ef43032f -> 204
