2026-06-12 11:51:56,107 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-06-12 11:52:01,447 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-06-12 11:52:01,454 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups params=None
2026-06-12 11:52:01,706 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups -> 200
2026-06-12 11:52:01,708 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups/archive params=None
2026-06-12 11:52:01,944 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups/archive -> 200
2026-06-12 11:52:01,945 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups/unarchive params=None
2026-06-12 11:52:02,279 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups/unarchive -> 200
2026-06-12 11:52:02,279 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups/a1921da4/copy params=None
2026-06-12 11:52:02,485 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups/a1921da4/copy -> 204
2026-06-12 11:52:02,485 | RunGroupApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/rungroups/a1921da4 params=None
2026-06-12 11:52:02,740 | RunGroupApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/rungroups/a1921da4 -> 204
