2026-05-12 10:41:01,541 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-05-12 10:41:04,546 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-05-12 10:41:04,552 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups params=None
2026-05-12 10:41:04,835 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups -> 200
2026-05-12 10:41:04,836 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups/archive params=None
2026-05-12 10:41:05,066 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups/archive -> 200
2026-05-12 10:41:05,066 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups/unarchive params=None
2026-05-12 10:41:05,334 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups/unarchive -> 200
2026-05-12 10:41:05,334 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups/b8284d64/copy params=None
2026-05-12 10:41:05,536 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups/b8284d64/copy -> 204
2026-05-12 10:41:05,536 | RunGroupApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/rungroups/b8284d64 params=None
2026-05-12 10:41:05,786 | RunGroupApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/rungroups/b8284d64 -> 204
