2026-04-06 09:22:47,047 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-04-06 09:22:49,227 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-04-06 09:22:49,231 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites params=None
2026-04-06 09:22:49,595 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites -> 200
2026-04-06 09:22:49,595 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests params=None
2026-04-06 09:22:50,085 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests -> 200
2026-04-06 09:22:50,085 | PlanApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/plans/count params=None
2026-04-06 09:22:50,269 | PlanApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/plans/count -> 200
2026-04-06 09:22:50,269 | PlanApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/plans/validate params=None
2026-04-06 09:22:50,452 | PlanApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/plans/validate -> 200
2026-04-06 09:22:50,453 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/91c689ec params=None
2026-04-06 09:22:51,157 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/91c689ec -> 200
2026-04-06 09:22:51,158 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/fea658ef params=None
2026-04-06 09:22:51,726 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/fea658ef -> 200
