2026-03-03 08:58:09,093 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-03-03 08:58:10,417 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-03-03 08:58:10,420 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites params=None
2026-03-03 08:58:10,636 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites -> 200
2026-03-03 08:58:10,636 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests params=None
2026-03-03 08:58:10,916 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests -> 200
2026-03-03 08:58:10,917 | CaseClient | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/tests/404ca8bf params=None
2026-03-03 08:58:11,082 | CaseClient | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/tests/404ca8bf -> 200
2026-03-03 08:58:11,083 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/404ca8bf params=None
2026-03-03 08:58:11,324 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/404ca8bf -> 200
2026-03-03 08:58:11,324 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/d54f020e params=None
2026-03-03 08:58:11,584 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/d54f020e -> 200
