2026-04-09 09:22:17,619 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-04-09 09:22:33,230 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-04-09 09:22:33,234 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites params=None
2026-04-09 09:22:35,815 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites -> 200
2026-04-09 09:22:35,816 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests params=None
2026-04-09 09:22:36,290 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests -> 200
2026-04-09 09:22:36,291 | AttachmentApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/attachments params={'test_id': '00ac2b3a'}
2026-04-09 09:22:36,456 | AttachmentApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/attachments -> 200
2026-04-09 09:22:36,457 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/00ac2b3a params=None
2026-04-09 09:22:36,889 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/00ac2b3a -> 200
2026-04-09 09:22:36,889 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/505a10fc params=None
2026-04-09 09:22:37,308 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/505a10fc -> 200
