2026-04-08 09:18:01,647 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-04-08 09:18:04,943 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-04-08 09:18:04,947 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites params=None
2026-04-08 09:18:06,157 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites -> 200
2026-04-08 09:18:06,158 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests params=None
2026-04-08 09:18:06,819 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests -> 200
2026-04-08 09:18:06,820 | PlanApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/plans/count params=None
2026-04-08 09:18:06,982 | PlanApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/plans/count -> 200
2026-04-08 09:18:06,982 | PlanApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/plans/validate params=None
2026-04-08 09:18:07,136 | PlanApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/plans/validate -> 200
2026-04-08 09:18:07,137 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/b7df7e81 params=None
2026-04-08 09:18:07,598 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/b7df7e81 -> 200
2026-04-08 09:18:07,599 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/68e340dc params=None
2026-04-08 09:18:07,938 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/68e340dc -> 200
