2026-06-02 12:14:37,782 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-06-02 12:14:41,543 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-06-02 12:14:41,550 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites params=None
2026-06-02 12:14:42,074 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites -> 200
2026-06-02 12:14:42,074 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests params=None
2026-06-02 12:14:42,672 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests -> 200
2026-06-02 12:14:42,673 | CaseClient | DEBUG | PUT https://app.testomat.io/api/a-farewell-to-arms/tests/582e39c4
2026-06-02 12:14:43,274 | CaseClient | DEBUG | PUT https://app.testomat.io/api/a-farewell-to-arms/tests/582e39c4 -> 200
2026-06-02 12:14:43,275 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/582e39c4 params=None
2026-06-02 12:14:43,746 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/582e39c4 -> 200
2026-06-02 12:14:43,747 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/008d979c params=None
2026-06-02 12:14:44,064 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/008d979c -> 200
