2026-06-19 12:18:04,181 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-06-19 12:18:08,897 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-06-19 12:18:08,905 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites params=None
2026-06-19 12:18:09,642 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites -> 200
2026-06-19 12:18:09,642 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests params=None
2026-06-19 12:18:15,066 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests -> 200
2026-06-19 12:18:15,067 | PlanApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/plans/count params=None
2026-06-19 12:18:15,280 | PlanApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/plans/count -> 200
2026-06-19 12:18:15,280 | PlanApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/plans/validate params=None
2026-06-19 12:18:15,488 | PlanApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/plans/validate -> 200
2026-06-19 12:18:15,489 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/3f65b96a params=None
2026-06-19 12:18:15,877 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/3f65b96a -> 200
2026-06-19 12:18:15,877 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/9fe2a7ed params=None
2026-06-19 12:18:16,320 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/9fe2a7ed -> 200
