2026-06-15 14:34:27,972 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-06-15 14:34:33,051 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-06-15 14:34:33,059 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites params=None
2026-06-15 14:34:33,469 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites -> 200
2026-06-15 14:34:33,470 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests params=None
2026-06-15 14:34:33,855 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests -> 200
2026-06-15 14:34:33,856 | CaseClient | DEBUG | PUT https://app.testomat.io/api/a-farewell-to-arms/tests/6ce74c94
2026-06-15 14:34:34,290 | CaseClient | DEBUG | PUT https://app.testomat.io/api/a-farewell-to-arms/tests/6ce74c94 -> 200
2026-06-15 14:34:34,291 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/6ce74c94 params=None
2026-06-15 14:34:34,696 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/6ce74c94 -> 200
2026-06-15 14:34:34,697 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/05dde056 params=None
2026-06-15 14:34:35,029 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/05dde056 -> 200
