2026-03-17 09:06:29,747 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-03-17 09:06:31,036 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-03-17 09:06:31,039 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites params=None
2026-03-17 09:06:31,357 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites -> 200
2026-03-17 09:06:31,358 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests params=None
2026-03-17 09:06:31,690 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests -> 200
2026-03-17 09:06:31,691 | CommentApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/comments params={'test_id': '04f5be8b'}
2026-03-17 09:06:31,909 | CommentApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/comments -> 200
2026-03-17 09:06:31,909 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/04f5be8b params=None
2026-03-17 09:06:32,408 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/04f5be8b -> 200
2026-03-17 09:06:32,409 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/e55ff049 params=None
2026-03-17 09:06:32,910 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/e55ff049 -> 200
