2026-05-28 11:50:23,192 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-05-28 11:50:29,823 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-05-28 11:50:29,830 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites params=None
2026-05-28 11:50:30,199 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites -> 200
2026-05-28 11:50:30,200 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests params=None
2026-05-28 11:50:30,670 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests -> 200
2026-05-28 11:50:30,671 | CaseClient | DEBUG | PUT https://app.testomat.io/api/a-farewell-to-arms/tests/e4fbeaeb
2026-05-28 11:50:31,033 | CaseClient | DEBUG | PUT https://app.testomat.io/api/a-farewell-to-arms/tests/e4fbeaeb -> 200
2026-05-28 11:50:31,034 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/e4fbeaeb params=None
2026-05-28 11:50:33,457 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/e4fbeaeb -> 200
2026-05-28 11:50:33,458 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/66ad438d params=None
2026-05-28 11:50:33,886 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/66ad438d -> 200
