2026-07-06 12:14:02,776 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-07-06 12:14:10,453 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-07-06 12:14:10,462 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups params=None
2026-07-06 12:14:10,662 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups -> 200
2026-07-06 12:14:10,663 | RunApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/runs params=None
2026-07-06 12:14:12,363 | RunApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/runs -> 200
2026-07-06 12:14:12,365 | RunApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/runs/f5f5fcfc params=None
2026-07-06 12:14:12,522 | RunApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/runs/f5f5fcfc -> 200
2026-07-06 12:14:12,523 | RunApi | DEBUG | PUT https://app.testomat.io/api/a-farewell-to-arms/runs/f5f5fcfc
2026-07-06 12:14:12,760 | RunApi | DEBUG | PUT https://app.testomat.io/api/a-farewell-to-arms/runs/f5f5fcfc -> 200
2026-07-06 12:14:12,761 | RunApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/runs/f5f5fcfc params=None
2026-07-06 12:14:12,988 | RunApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/runs/f5f5fcfc -> 200
2026-07-06 12:14:12,989 | RunGroupApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/rungroups/b27794e3 params=None
2026-07-06 12:14:13,311 | RunGroupApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/rungroups/b27794e3 -> 204
