2026-06-02 12:14:47,709 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-06-02 12:14:51,033 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-06-02 12:14:51,041 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites params=None
2026-06-02 12:14:51,490 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites -> 200
2026-06-02 12:14:51,491 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests params=None
2026-06-02 12:14:57,750 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests -> 200
2026-06-02 12:14:57,751 | PlanApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/plans/count params=None
2026-06-02 12:14:57,972 | PlanApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/plans/count -> 200
2026-06-02 12:14:57,972 | PlanApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/plans/validate params=None
2026-06-02 12:14:58,156 | PlanApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/plans/validate -> 200
2026-06-02 12:14:58,156 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/cd2a6da8 params=None
2026-06-02 12:14:58,590 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/cd2a6da8 -> 200
2026-06-02 12:14:58,590 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/68adc4c9 params=None
2026-06-02 12:14:58,988 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/68adc4c9 -> 200
