2026-05-04 10:24:33,708 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-05-04 10:24:36,409 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-05-04 10:24:36,415 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites params=None
2026-05-04 10:24:36,724 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites -> 200
2026-05-04 10:24:36,724 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests params=None
2026-05-04 10:24:37,026 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests -> 200
2026-05-04 10:24:37,027 | CaseClient | DEBUG | PUT https://app.testomat.io/api/a-farewell-to-arms/tests/24d63020
2026-05-04 10:24:37,315 | CaseClient | DEBUG | PUT https://app.testomat.io/api/a-farewell-to-arms/tests/24d63020 -> 200
2026-05-04 10:24:37,316 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/24d63020 params=None
2026-05-04 10:24:37,672 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/24d63020 -> 200
2026-05-04 10:24:37,673 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/17473f05 params=None
2026-05-04 10:24:37,932 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/17473f05 -> 200
