2026-04-03 09:09:36,919 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-04-03 09:09:40,884 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-04-03 09:09:40,888 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites params=None
2026-04-03 09:09:41,361 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites -> 200
2026-04-03 09:09:41,362 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests params=None
2026-04-03 09:09:41,787 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests -> 200
2026-04-03 09:09:41,787 | PlanApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/plans/count params=None
2026-04-03 09:09:41,982 | PlanApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/plans/count -> 200
2026-04-03 09:09:41,982 | PlanApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/plans/validate params=None
2026-04-03 09:09:42,177 | PlanApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/plans/validate -> 200
2026-04-03 09:09:42,178 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/150f9a09 params=None
2026-04-03 09:09:42,613 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/150f9a09 -> 200
2026-04-03 09:09:42,613 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/b4544e6d params=None
2026-04-03 09:09:42,928 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/b4544e6d -> 200
