2026-08-04 10:49:01,046 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-08-04 10:49:03,893 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-08-04 10:49:03,900 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites params=None
2026-08-04 10:49:04,371 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites -> 200
2026-08-04 10:49:04,371 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests params=None
2026-08-04 10:49:04,693 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests -> 200
2026-08-04 10:49:04,694 | PlanApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/plans/count params=None
2026-08-04 10:49:04,859 | PlanApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/plans/count -> 200
2026-08-04 10:49:04,859 | PlanApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/plans/validate params=None
2026-08-04 10:49:05,028 | PlanApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/plans/validate -> 200
2026-08-04 10:49:05,029 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/c4ee57a2 params=None
2026-08-04 10:49:05,439 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/c4ee57a2 -> 200
2026-08-04 10:49:05,440 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/92f1bc53 params=None
2026-08-04 10:49:05,862 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/92f1bc53 -> 200
