2026-04-13 10:05:52,507 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-04-13 10:05:54,680 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-04-13 10:05:54,687 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups params=None
2026-04-13 10:05:54,944 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups -> 200
2026-04-13 10:05:54,945 | RunApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/runs params=None
2026-04-13 10:05:55,506 | RunApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/runs -> 200
2026-04-13 10:05:55,508 | RunApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/runs/96e00838 params=None
2026-04-13 10:05:55,790 | RunApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/runs/96e00838 -> 200
2026-04-13 10:05:55,790 | RunApi | DEBUG | PUT https://app.testomat.io/api/a-farewell-to-arms/runs/96e00838
2026-04-13 10:05:56,122 | RunApi | DEBUG | PUT https://app.testomat.io/api/a-farewell-to-arms/runs/96e00838 -> 200
2026-04-13 10:05:56,123 | RunApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/runs/96e00838 params=None
2026-04-13 10:05:56,686 | RunApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/runs/96e00838 -> 200
2026-04-13 10:05:56,687 | RunGroupApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/rungroups/4e5160ac params=None
2026-04-13 10:05:56,951 | RunGroupApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/rungroups/4e5160ac -> 204
