2026-04-02 09:13:33,045 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-04-02 09:13:38,398 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-04-02 09:13:38,402 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups params=None
2026-04-02 09:13:38,657 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups -> 200
2026-04-02 09:13:38,658 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups/archive params=None
2026-04-02 09:13:39,005 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups/archive -> 200
2026-04-02 09:13:39,006 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups/unarchive params=None
2026-04-02 09:13:39,410 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups/unarchive -> 200
2026-04-02 09:13:39,410 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups/26d7feae/copy params=None
2026-04-02 09:13:39,622 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups/26d7feae/copy -> 204
2026-04-02 09:13:39,623 | RunGroupApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/rungroups/26d7feae params=None
2026-04-02 09:13:39,876 | RunGroupApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/rungroups/26d7feae -> 204
