2026-05-20 11:19:30,778 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-05-20 11:19:33,923 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-05-20 11:19:33,930 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites params=None
2026-05-20 11:19:34,427 | SuiteApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/suites -> 200
2026-05-20 11:19:34,427 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests params=None
2026-05-20 11:19:41,487 | CaseClient | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/tests -> 200
2026-05-20 11:19:41,488 | PlanApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/plans/count params=None
2026-05-20 11:19:41,703 | PlanApi | DEBUG | GET https://app.testomat.io/api/a-farewell-to-arms/plans/count -> 200
2026-05-20 11:19:41,703 | PlanApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/plans/validate params=None
2026-05-20 11:19:42,719 | PlanApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/plans/validate -> 200
2026-05-20 11:19:42,720 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/e6a2234c params=None
2026-05-20 11:19:43,356 | CaseClient | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/tests/e6a2234c -> 200
2026-05-20 11:19:43,357 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/47060bc6 params=None
2026-05-20 11:19:43,858 | SuiteApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/suites/47060bc6 -> 200
