2026-07-16 10:21:20,890 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects params=None
2026-07-16 10:21:25,042 | ProjectApi | DEBUG | GET https://app.testomat.io/api/projects -> 200
2026-07-16 10:21:25,052 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups params=None
2026-07-16 10:21:25,257 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups -> 200
2026-07-16 10:21:25,259 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups/archive params=None
2026-07-16 10:21:25,745 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups/archive -> 200
2026-07-16 10:21:25,745 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups/unarchive params=None
2026-07-16 10:21:26,113 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups/unarchive -> 200
2026-07-16 10:21:26,113 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups/ba735f2a/copy params=None
2026-07-16 10:21:26,269 | RunGroupApi | DEBUG | POST https://app.testomat.io/api/a-farewell-to-arms/rungroups/ba735f2a/copy -> 204
2026-07-16 10:21:26,270 | RunGroupApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/rungroups/ba735f2a params=None
2026-07-16 10:21:26,500 | RunGroupApi | DEBUG | DELETE https://app.testomat.io/api/a-farewell-to-arms/rungroups/ba735f2a -> 204
